company,category,file_name,chunk_idx,text
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,53,This illustration is applicable to a standard from medical life style and occupation point of view life. 1. If age at entry of the Life Assured is less than 8 years the risk will commence after completion of 2 years from date of commencement of policy or completion of 8 years of age whichever is earlier. In case of death of the Life Assured before the commencement of risk single premium paid excluding taxes any extra premium and rider premium s if any shall be refunded. 2.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,54,It includes rider s premiums in respect of all the rider s opted by the policyholder at inception of the policy. 3. Single Premium excludes underwriting extra premium the premiums paid towards the riders if any and Goods Service Tax. Refer Sales literature for explanation of terms used in this illustration. 4. Surrender value is higher of Guaranteed Surrender Value GSV and Special Surrender Value SSV . SSV shall be reviewed in line with IRDAI Master Circular on Life Insurance Products Ref No.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,55,IRDAI ACTL MSTCIR MISC 89 6 2024 dated 12th June 2024 and any subsequent circulars issued by IRDAI in this regard. For surrender value calculation it is assumed that the bonuses shall vest upon its declaration based on experience of the Corporation under this product in the manner as per the terms and conditions of annual valuation results.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,56,The actual allocation to policyholders out of the surplus emerging from the actuarial investigation shall be in accordance with provisions in this regard under LIC Act 1956. 14. GRIEVANCE REDRESSAL MECHANISM Of the Corporation The Corporation has Grievance Redressal Officers GROs at Branch Divisional Zonal Central Office to redress grievances of customers.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,57,The customers can visit our website https licindia.in web guest grievances for names and contact details of the GROs and other information related to grievances. For ensuring quick redressal of customer grievances the Corporation has introduced Customer friendly Integrated Complaint Management System through our Customer Portal website http www.licindia.in where a registered policy holder can directly register complaint grievance and track its status.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,58,Customers can also contact at e mail id co_complaints licindia.com for redressal of any grievances. Claimants not satisfied with the decision of death claim repudiation have the option of referring their cases for review to Zonal Office Claims Dispute Redressal Committee or Central Office Claims Dispute Redressal Committee. A retired High Court District Court Judge is member of each of the Claims Dispute Redressal Committees.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,59,Of IRDAI In case the customer is not satisfied with the response or do not receive the response from us within 15 days then the customer may approach the Policyholder s Protection and Grievance Redressal Department through any of the following modes i Calling Toll Free Number 155255 18004254732 i.e.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,60,IRDAI Grievance Call Centre BIMA BHAROSA SHIKAYAT NIVARAN KENDRA ii Sending an email to complaints irdai.gov.in iii Register the complaint online at https bimabharosa.irdai.gov.in iv Address for sending the complaint through courier letter General Manager Policyholders Protection and Grievance Redressal Department Insurance Regulatory and Development Authority of India Survey No. 115 1 Financial District Nanakramguda Gachibowli Hyderabad 500032 Telangana.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,61,10 11 Of Ombudsman For redressal of Claims related grievances claimants can also approach Insurance Ombudsman who provides for low cost and speedy arbitration to customers. Section 45 of the Insurance Act 1938 The provision of Section 45 of the Insurance Act 1938 shall be as amended from time to time. The current provision is as under 1 No policy of life insurance shall be called in question on any ground whatsoever after the expiry of three years from the date of the policy i.e.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,62,from the date of issuance of the policy or the date of commencement of risk or the date of revival of the policy or the date of the rider to the policy whichever is later.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,63,2 A policy of life insurance may be called in question at any time within three years from the date of issuance of the policy or the date of commencement of risk or the date of revival of the policy or the date of the rider to the policy whichever is later on the ground of fraud Provided that the insurer shall have to communicate in writing to the insured or the legal representatives or nominees or assignees of the insured the grounds and materials on which such decision is based.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,64,Explanation I For the purposes of this sub section the expression fraud means any of the following acts committed by the insured or by his agent with the intent to deceive the insurer or to induce the insurer to issue a life insurance policy a the suggestion as a fact of that which is not true and which the insured does not believe to be true b the active concealment of a fact by the insured having knowledge or belief of the fact c any other act fitted to deceive and d any such act or omission as the law specially declares to be fraudulent.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,65,Explanation II Mere silence as to facts likely to affect the assessment of the risk by the insurer is not fraud unless the circumstances of the case are such that regard being had to them it is the duty of the insured or his agent keeping silence to speak or unless his silence is in itself equivalent to speak.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,66,3 Notwithstanding anything contained in subsection 2 no insurer shall repudiate a life insurance policy on the ground of fraud if the insured can prove that the misstatement of or suppression of a material fact was true to the best of his knowledge and belief or that there was no deliberate intention to suppress the fact or that such misstatement of or suppression of a material fact are within the knowledge of the insurer Provided that in case of fraud the onus of disproving lies upon the beneficiaries in case the policyholder is not alive.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,67,Explanation A person who solicits and negotiates a contract of insurance shall be deemed for the purpose of the formation of the contract to be the agent of the insurer.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,68,4 A policy of life insurance may be called in question at any time within three years from the date of issuance of the policy or the date of commencement of risk or the date of revival of the policy or the date of the rider to the policy whichever is later on the ground that any statement of or suppression of a fact material to the expectancy of the life of the insured was incorrectly made in the proposal or other document on the basis of which the policy was issued or revived or rider issued Provided that the insurer shall have to communicate in writing to the insured or the legal representatives or nominees or assignees of the insured the grounds and materials on which such decision to repudiate the policy of life insurance is based Provided further that in case of repudiation of the policy on the ground of misstatement or suppression of a material fact and not on the ground of fraud the premiums collected on the policy till the date of repudiation shall be paid to the insured or the legal representatives or nominees or assignees of the insured within a period of ninety days from the date of such repudiation.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,69,Explanation For the purposes of this sub section the misstatement of or suppression of fact shall not be considered material unless it has a direct bearing on the risk undertaken by the insurer the onus is on the insurer to show that had the insurer been aware of the said fact no life insurance policy would have been issued to the insured.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,70,5 Nothing in this section shall prevent the insurer from calling for proof of age at any time if he is entitled to do so and no policy shall be deemed to be called in question merely because the terms of the policy are adjusted on subsequent proof that the age of the life insured was incorrectly stated in the proposal.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,71,PROHIBITION OF REBATES SECTION 41 OF THE INSURANCE ACT 1938 1 No person shall allow or offer to allow either directly or indirectly as an inducement to any person to take out or renew or continue an insurance in respect of any kind of risk relating to lives or property in India any rebate of the whole or part of the commission payable or any rebate of the premium shown on the policy nor shall any person taking out or renewing or continuing a policy accept any rebate except such rebate as may be allowed in accordance with the published prospectuses or tables of the insurer.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,72,2 Any person making default in complying with the provisions of this section shall be liable for a penalty which may extend to ten lakh rupees. Various Sections of the Insurance Act 1938 applicable to LIC to apply as amended from time to time. This product brochure gives only salient features of the plan. For further details please refer to the Policy document on our website www.licindia.in or contact our nearest Branch Office.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,73,BEWARE OF SPURIOUS PHONE CALLS AND FICTITIOUS FRAUDULENT OFFERS IRDAIor its officials do not involve in any activities of insurance business like selling insurance policies announcing bonus or investment of premiums refunds of amounts. Policyholders or the prospects receiving such phone calls are requested to lodge a police complaint.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,74,LIFE INSURANCE CORPORATION OF INDIA Life Insurance Corporation of India was established on 1st September 1956 under Life Insurance Corporation Act 1956 with the objective of spreading life insurance more widely in particular to the rural areas with a view to reaching all insurable persons in the country and providing them adequate financial cover against insured events.
LIC,Insurance Plans,LIC_Single Premium Endowment plan_Sales Brochure_4 inch x 9 inch_Eng (5) (1).pdf,75,LIC continues to be the important life insurer even in the liberalized scenario of Indian insurance and is moving fast on a new growth trajectory surpassing its own past records. In its existence of over six decades LIC has grown from strength to strength in various areas of operation. 12 Registered Office Life Insurance Corporation of India Central Office Yogakshema Jeevan Bima Marg Mumbai 400021. Website www.licindia.in Registration Number 512 10
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,0,2LIC s Jeevan Utsav UIN 512N363V02 A Non Par Non Linked Individual Savings Whole Life Insurance Plan LIC s Jeevan Utsav is a Non Par Non Linked Individual Savings Whole Life Insurance plan. This plan provides financial support to family in case of unfortunate death of Life Assured and survival benefits in the form of Regular Income Benefit or Flexi Income Benefit as per the option chosen for surviving policyholder.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,1,LIC s Jeevan Utsav is a non par product under which benefits payable on death or survival are guaranteed and fixed irrespective of actual experience. Hence the policy is not entitled to discretionary benefits like bonus etc. or share in Surplus. This Plan can be purchased Offline through Licensed agents Corporate agents Brokers Insurance Marketing Firms as well as Online directly through website www.licindia.in.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,2,However it is not available for sale through Point of Sales Persons Life Insurance POSP LI Common Public Service Centers CPSC SPV .
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,3,KEY FEATURES Whole life insurance with limited premium payment Two options available at inception to choose the benefit under the plan o Option I Regular Income Benefit o Option II Flexi Income Benefit Guaranteed Additions throughout Premium Paying Term Flexibility to choose Premium Paying Term from 5 Years to 16 Years Benefit of attractive High Sum Assured Rebate Option to enhance coverage by opting for riders on payment of additional premium Takes care of liquid ity needs through loan facility 2.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,4,ELIGIBILITY CONDITIONS OTHER RESTRICTIONS i.Premium Paying Term5 to 16 Years ii. Minimum and Maximum Age at Entry Premium Paying Term Minimum Age at Entry Completed Maximum Age at Entry Nearer Birthday 5 8 years 65 years 6 8 years 65 years 7 8 years 65 years 8 8 years 65 years 9 7 years 65 years 10 6 years 65 years 11 5 years 64 years 12 4 years 63 years 13 3 years 62 years 14 2 years 61 years 15 1 years 60 years 16 30 days 59 years 3iii. Maximum Premium ceasing age75 Years Nearer Birthday iv.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,5,Minimum Age at the beginning of Policy Year in which first Regular Income Benefit Flexi Income Benefit becomes due as per Option 18 Years Completed v. Minimum Basic S u m A s s u re d Rs 5 00 000 vi. Maximum Basic Sum Assured No Limit. However the maximum Basic Sum Assured allowed to each individual will be subject to underwriting decision as per the Board Approved Underwriting Policy. vii.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,6,Basic Sum Assured MultiplesThe Basic Sum Assured shall be in multiples of amounts specified below Basic Sum Assured RangeBasic Sum Assured Multiples Rs 5 00 000 to Rs 24 00 000Rs 25 000 Above Rs 24 00 000 Rs 1 00 000 Date of commencement of risk In case the age at entry of the Life Assured is less than 8 years the risk will commence either 2 years from the date of commencement of the policy or from the policy anniversary coinciding with or immediately following the attainment of 8 years of age whichever is earlier.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,7,For those aged 8 years or more at entry risk will commence immediately from the date of acceptance of the risk i.e. from the Date of issuance of policy. Date of vesting under the plan If the policy is issued on the life of a minor the policy shall automatically vest in the Life Assured on the policy anniversary coinciding with or immediately following the completion of 18 years of age and shall on such vesting be deemed to be a contract between the Corporation and the Life Assured. 3.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,8,BENEFITS Benefits payable under an in force policy shall be as under A. Death Benefit On death of the Life Assured after the date of commencement of risk Death Benefit equal to Sum Assured on Death along with accrued Guaranteed Additions shall be payable provided the policy is in force. This Death Benefit sha ll not be less than 105 of total premiums paid up to the date of death. 4 Sum Assured on Death is defined as higher of Basic Sum Assured or 7 times of Annualized Premium . Where i.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,9,Annualized Premium shall be the premium amount payable in a year chosen by the policyholder excluding the taxes rider premiums underwriting extra premiums and loadings for modal premiums if any. ii. Total Premiums Paid means total of all the premiums received excluding any extra premium any rider premium and taxes if collected explicitly.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,10,However in case of minor Life Assured whose age at entry is below 8 years on death before the commencement of Risk as specified in Para 2 above the death benefit shall be refund of premium s paid excluding taxes any extra premium rider premium s if any without interest. B.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,11,Survival Benefit Survival Benefit in the form of Regular Income Benefit or Flexi Income Benefit as per the option chosen shall be as under Option I Regular Income Benefit On survival of Life Assured Regular Income Benefit equal to 10 of Basic Sum Assured shall be payable at the end of each policy year starting from the year as specified in Table 1 below provided all due premium have been paid.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,12,Option II Flexi Income Benefit On survival of Life Assured the policyholder shall be eligible for Flexi Income Benefit equal to 10 of Basic Sum Assured at the end of each policy year starting from the year as specified in Table 1 below provided all due premium have been paid. Policyholder shall have the flexibility to defer and accumulate such Flexi Income Benefits. The Corporation shall pay interest on the deferred and accumulated Flexi Income Benefit at the rate of 5.5 p.a.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,13,compounding yearly for completed months from its due date till the date of withdrawal or surrender or death whichever is earlier. Fraction of months will be ignored for the purpose of calculation of interest. Policyholder on written request can withdraw once in a policy year a maximum of 75 of balance accumulated Flexi Income Benefit s including interest if any which has not already been withdrawn and the net amount after withdrawal will continue to accumulate as mentioned above.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,14,The accumulated Flexi Income Benefit s due and not withdrawn along with interest shall be payable on death or surrender whichever is earlier. Table 1 placed below indicates the policy year at the end of which first 5Regular Income Benefit Flexi Income Benefit becomes due on survival of Life Assured.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,15,Table 1 Premium Paying Term Regular Income Benefit Flexi Income Benefit Start Year 5 years 11th policy year 6 years 11th policy year 7 years 11th policy year 8 years 11th policy year 9 years 12th policy year 10 years 13th policy year 11 years 14th policy year 12 years 15th policy year 13 years 16th policy year 14 years 17th policy year 15 years 18th policy year 16 years 19th policy year The policyholder can change the option exercised by him at the inception of the policy at any time up to six months before the beginning of the policy year in which the first Regular Income Benefit or Flexi Income Benefit becomes due.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,16,C. Maturity Benefit Maturity benefit is not available under this plan. D. Guaranteed Additions Under an inforce policy the Guaranteed Additions shall accrue at the rate of Rs. 40 per thousand Basic Sum Assured at the end of each policy year during the Premium Paying Term. There shall be no further accrual of Guaranteed Additions after Premium Paying Term. In case the premiums are not duly paid the Guaranteed Additions shall cease to accrue under a policy.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,17,Under an inforce policy on death of Life Assured during the Premium Paying Term the Guaranteed Addition in the year of death shall be payable for full policy year. In case of surrender of an inforce policy during the Premium Paying Term the Guaranteed Additions for the policy year in which the policy is surrendered will be added on proportionate basis in proportion to the completed months for the Poli cy Year in which policy is surrendered. 4.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,18,OPTIONS AVAILABLE i. Rider Benefit The following four optional riders or amended versions of these shall be available under this plan by payment of additional premium.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,19,However the policyholder can opt between either of the LIC s 6Accidental Death and Disability Benefit Rider or LIC s Accident Benefit and or the remaining two riders subject to the eligibility as detailed below a LIC s Accidental Death and Disability Benefit Rider UIN 512B209V02 The benefit cover under this rider shall be available before the policy anniversary on which the age nearer birthday of the life assured is 70 years.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,20,This rider can be opted for under an in force policy at any time within the premium paying term of the Base plan provided the outstanding premium paying term of the Base plan as well as the Rider is atleast 5 years but before the policy anniversary on which the age nearer birthday of the life assured is 65 years.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,21,If this rider is opted for in case of accidental death within 180 days from the date of accident the Accident Benefit Sum Assured will be payable in lumpsum along with the death benefit under the base plan.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,22,In case of accidental disability arising due to accident within 180 days from the date of accident an amount equal to the Accident Benefit Sum Assured will be paid in equal monthly instalments spread over 10 years and future premiums for Accident Benefit S um Assured as well as premiums for the portion of Basic Sum Assured under the Base Policy which is equal to Accident Benefit Sum Assured under the policy shall be waived.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,23,Under the policy on the life of minors this rider will be available from the policy anniversary following completion of age 18 years on receipt of specific request.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,24,b LIC s Accident Benefit Rider UIN 512B203V03 This rider can be opted for at any time under an in force policy within the premium paying term of the Base plan provided the outstanding premium paying term of the Base plan as well as the Rider is atleast 5 years but before the policy anniversary on which the age nearer birthday of the Life Assured is 65 years.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,25,The benefit cover under this rider shall be available only during the premium paying term or up to the policy anniversary on which age nearest birthday of the Life Assured is 70 years whichever is earlier. If this rider is opted for in case of accidental death the Accident Benefit Sum Assured will be payable in lumpsum along with the death benefit under the base plan.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,26,Under the policy on the life of minors this rider will be available from the policy anniversary following completion of age 18 years on receipt of specific request. c LIC s New Term Assurance Rider UIN 512B210V02 This rider is available at inception of the policy only. The benefit cover under this rider shall be available for a term of 35 years or till the policy anniversary on which the age nearer birthday of the Life Assured is 75 years whichever is earlier.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,27,If this rider is opted for an amount equal to Term Assurance Rider Sum Assured shall be payable on death of the Life Assured during the Rider Term. 7 d LIC s Premium Waiver Benefit Rider UIN 512B204V04 Under an in force policy this rider can be opted for on the life of Proposer of the policy at any time coinciding with the policy anniversary but within the premium paying term of the Base Policy provided the outstanding premium paying term of the Base Policy and the rider is at least five years.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,28,Further this rider shall be allowed under the policy wherein the Life Assured is Minor at the time of opting this rider. The Rider term shall be outstanding premium paying term of the base plan as on date of opting this rider or 25 minus age of the minor Life Assured at the time of opting this rider whichever is lower. If the rider term plus proposer s age is more than 70 years the rider shall not be allowed.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,29,If this rider is opted for on death of proposer payment of premiums in respect of base policy falling due on and after the date of death till the expiry of rider term shall be waived. However in such case if the premium paying term of the Base policy exceeds the rider term all the further premiums due under the Base policy from the date of expiry of this Premium Waiver Benefit Rider term shall be payable by the Life Assured. On non payment of such premiums the policy would become paid up.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,30,The premiums under all the life insurance riders put together shall not exceed 30 of premiums under the base plan. The Rider Sum Assured in respect of LIC s Accident Benefit Rider shall not exceed three times of Sum Assured on Death under the Base product. Any benefit arising under each of all other riders shall not exceed Sum Assured on Death under the Base product. For more details on the above riders refer to the rider brochure or contact LIC s nearest Branch Office. ii.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,31,Option to take Death Benefit in Instalment This is an option to receive Death Benefit in instalments over the chosen period of 5 or 10 or 15 years instead of lump sum amount under an in force as well as paid up policy. This option can be exercised by the Policyholder during minority of the Life Assured or by Life Assured aged 18 years and above during his her life time for full or part of Death benefits payable under the policy. The amount opted for by the Policyholder Life Assured ie.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,32,Net Claim Amount can be either in absolute value or as a percentage of the total claim proceeds payable. The instalments shall be paid in advance at yearly or half yearly or quarterly or monthly intervals as opted for subject to minimum installment amount for different modes of payments being as under Mode of Instalment payment Minimum Instalment amount Monthly Rs. 5 000 Quarterly Rs. 15 000 Half Yearly Rs. 25 000 Yearly Rs.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,33,50 000 8If the Net Claim Amount is less than the required amount to provide the minimum instalment amount as per the option exercised by the Policyholder Life Assured the claim proceeds shall be paid in lump sum only.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,34,For all the instalment payment options commencing during the 12 months period from 1st May to 30th April the interest rate used to arrive at the amount of each instalment shall be annual effective rate not lower than the 10 year semi annual G Sec rate minus 2 where the 10 year semi annual G Sec rate shall be as at last trading day of previous financial year.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,35,Accordingly for the 12 months period commencing from 1st May 2024 to 30th April 2025 the applicable interest rate for the calculation of the instalment amount shall be 5.07 p.a. effective. For exercising option to take Death Benefit in instalments the Policyholder during minority of the Life Assured or the Life Assured if major can exercise this option during his her lifetime while in currency of the policy specifying the net claim amount for which the option is to be exercised.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,36,The death claim amount shall then be paid to the nominee as per the option exercised by the Policyholder Life Assured and no alteration whatsoever shall be allowed to be made by the nominee. 5. PAYMENT OF PREMIUMS Premiums can be paid regularly at yearly half yearly quarterly or monthly intervals monthly premiums through NACH only or through salary deductions. 6.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,37,GRACE PERIOD A grace period of 30 days shall be allowed for payment of yearly or half yearly or quarterly premiums and 15 days for monthly premiums from the date of First Unpaid Premium. During this period the policy shall be considered in force with the risk cover without any interruption as per the terms of the policy. If the premium is not paid before the expiry of the days of grace the Policy lapses.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,38,The above grace period will also apply to rider premiums which are payable along with premium for Base Policy. 7.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,39,SAMPLE ILLUSTRATIVE PREMIUM The sample illustrative yearly premiums for Standard lives for Sum Assured of Rs 5 00 000 for policies to be sold through Offline are as under Amount in Rs Premium Paying Term Age at entry 10 Years 30 Years 50 Years 5 Rs1 09 575 Rs 1 10 150 Rs 1 18 625 8 Rs 72 600 Rs 72 600 Rs 72 600 12 Rs 44 250 Rs 44 275 Rs 45 225 16 Rs 29 900 Rs 30 025 Rs 33 475 The above premiums are exclusive of taxes. 98.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,40,MODAL LOADINGS Mode Loading as a of Tabular Annual Premium Yearly Nil Half Yearly 1.75 Quarterly 2.50 Monthly 3.25 9. REBATES Rebate for High Basic Sum Assured Incentive for higher Basic Sum Assured by way of rebate in the premium rate is provided for three slabs of Basic Sum Assured i Rs 10 00 000 to Rs 24 00 000 ii Rs 25 00 000 to Rs 49 00 000 iii Rs 50 00 000 and above. The rebate for higher Basic Sum Assured depends on the Basic Sum Assured slab and the Premium Paying Term.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,41,The rebate increases as the Basic Sum Assured moves from the lower slab to higher slab of the Basic Sum Assured and decreases with increase in the Premium Payment Term. Rebate under Online Sale For proposal to be completed under online sale without any assistance of Agents intermediary shall be eligible for a rebate of 10 on tabular premium. 10. REVIVAL If the premiums are not paid within the grace period then the policy will lapse.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,42,A lapsed policy can be revived within a period of 5 consecutive complete years from the date of First Unpaid Premium.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,43,The revival shall be effected on payment of all the arrears of premium s together with interest compounding half yearly at such rate as may be fixed by the Corporation from time to time and on satisfaction of Continued Insurability of the Life Assured and or Proposer if LIC s Premium Waiver Benefit Rider is opted for on the basis of information documents and reports that are already available and any additional information in this regard if and as may be required in accordance with the Underwriting Policy of the Corporation at the time of revival being furnished by the Policyholder Life Assured Proposer.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,44,The Corporation reserves the right to accept at original terms accept with modified terms or decline the revival of a discontinued policy. The revival of a discontinued policy shall take effect only after the same is approved accepted and revival receipt is issued by the Corporation. The rate of interest applicable for revival under this plan for every 12 months period from 1st May to 30th April shall not exceed 10 year G Sec Rate p.a.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,45,compounding half yearly as at the last trading day of previous financial year plus 3 or the yield earned on the Corporation s Non Linked Non Participating fund plus 1 whichever is higher. For the 12 months period commencing from 101st May 2024 to 30th April 2025 the applicable interest rate shall be 9.50 p.a. compounding half yearly. The basis for determination of interest rate for policy revival is subject to change.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,46,Revival of rider s if opted for will only be considered along with revival of the Base Policy and not in isolation. 11. PAID UP VALUE If less than one full year s premiums have been paid in respect of this policy and any subsequent premium be not duly paid all the benefits under this policy shall cease after the expiry of grace period from the date of First Unpaid Premium and nothing shall be payable and the Premiums paid thitherto are also not refundable.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,47,If after at least one full year s premiums have been paid and any subsequent premiums be not duly paid on completion of first policy year this policy shall not be wholly void but shall subsist as a paid up policy till the life assured survives or policy terminates whichever is earlier.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,48,The Sum Assured on Death under a paid up policy shall be reduced to such a sum called Death Paid up Sum Assured and shall be equal to Sum Assured on Death multiplied by the ratio of the total period for which premiums have already been paid bears to the maximum period for which premiums were originally payable.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,49,The Basic Sum Assured under a paid up policy shall be reduced to such a sum called Paid up Sum Assured and shall be equal to Basic Sum Assured multiplied by the ratio of the total period for which premiums have already been paid bears to the maximum period for which premiums were originally payable. The Guaranteed Addition accrued under the policy for the period for which premiums have been paid will remain attached where the policy becomes paid up by non payment of premium.
LIC,Insurance Plans,102268- Jeevan Utsav Sales Brochure_WEB PDF.pdf,50,No Guaranteed Addition shall accrue once the policy becomes paid up. The Guaranteed Additions for the policy year in which less than full year premium have been paid before the policy becomes paidup shall accrue on proportionate basis in proportion to the premium s paid for that policy year.
